order_id,product,category,price,quantity,revenue
32223,Tablet,Accessories,434,2,868
32224,Laptop,Accessories,1802,1,1802
32225,Phone,Accessories,115,1,115
32226,Phone,Electronics,1101,4,4404
32227,Tablet,Accessories,1445,4,5780
32228,Monitor,Accessories,851,3,2553
32229,Monitor,Electronics,1441,2,2882
32230,Tablet,Electronics,1841,3,5523
32231,Phone,Accessories,1357,2,2714
32232,Phone,Electronics,761,2,1522
32233,Monitor,Accessories,1220,4,4880
32234,Monitor,Accessories,292,3,876
32235,Tablet,Electronics,1126,4,4504
32236,Phone,Electronics,647,3,1941
32237,Phone,Accessories,625,3,1875
32238,Tablet,Electronics,1684,1,1684
32239,Laptop,Electronics,552,2,1104
32240,Laptop,Accessories,1607,1,1607
32241,Phone,Accessories,322,2,644
32242,Monitor,Electronics,1691,2,3382
32243,Monitor,Electronics,722,1,722
32244,Phone,Accessories,1592,2,3184
32245,Monitor,Accessories,1300,4,5200
32246,Laptop,Accessories,1743,4,6972
32247,Laptop,Electronics,1588,4,6352
32248,Monitor,Accessories,609,3,1827
32249,Tablet,Accessories,1836,2,3672
32250,Monitor,Electronics,1631,1,1631
32251,Phone,Accessories,1102,2,2204
32252,Phone,Accessories,226,2,452
32253,Phone,Accessories,1840,3,5520
32254,Monitor,Electronics,1640,3,4920
32255,Laptop,Electronics,785,1,785
32256,Tablet,Electronics,234,3,702
32257,Tablet,Electronics,1016,3,3048
32258,Monitor,Electronics,1363,4,5452
32259,Monitor,Accessories,565,3,1695
32260,Phone,Electronics,1609,2,3218
32261,Tablet,Accessories,708,4,2832
32262,Tablet,Electronics,820,1,820
32263,Tablet,Electronics,1325,1,1325
32264,Tablet,Electronics,1502,1,1502
32265,Laptop,Electronics,1204,1,1204
32266,Monitor,Electronics,1138,3,3414
32267,Laptop,Electronics,394,3,1182
32268,Laptop,Electronics,1346,4,5384
32269,Monitor,Accessories,223,1,223
32270,Tablet,Electronics,750,3,2250
32271,Monitor,Electronics,998,2,1996
32272,Laptop,Electronics,1000,2,2000
32273,Tablet,Electronics,1897,2,3794
32274,Laptop,Electronics,359,2,718
32275,Laptop,Electronics,225,2,450
32276,Tablet,Accessories,1895,2,3790
32277,Laptop,Electronics,1143,3,3429
32278,Phone,Electronics,1099,2,2198
32279,Tablet,Accessories,720,1,720
32280,Monitor,Electronics,1535,3,4605
32281,Laptop,Accessories,579,3,1737
32282,Tablet,Accessories,1001,3,3003
32283,Monitor,Accessories,1891,4,7564
32284,Phone,Accessories,1956,4,7824
32285,Phone,Electronics,1387,2,2774
32286,Laptop,Electronics,1175,3,3525
32287,Phone,Accessories,1164,1,1164
32288,Laptop,Electronics,1259,1,1259
32289,Laptop,Accessories,1349,1,1349
32290,Laptop,Accessories,197,3,591
32291,Phone,Accessories,1562,1,1562
32292,Laptop,Electronics,1176,1,1176
32293,Monitor,Electronics,1985,3,5955
32294,Tablet,Electronics,283,3,849
32295,Laptop,Accessories,214,1,214
32296,Phone,Accessories,1396,1,1396
32297,Laptop,Electronics,126,1,126
32298,Phone,Electronics,1286,3,3858
32299,Phone,Accessories,1262,4,5048
32300,Monitor,Electronics,1903,1,1903
32301,Phone,Accessories,1095,3,3285
32302,Monitor,Electronics,971,4,3884
32303,Tablet,Electronics,1916,2,3832
32304,Tablet,Accessories,623,4,2492
32305,Laptop,Electronics,700,2,1400
32306,Monitor,Accessories,1160,1,1160
32307,Laptop,Electronics,1353,3,4059
32308,Laptop,Electronics,1219,1,1219
32309,Monitor,Accessories,981,2,1962
32310,Phone,Accessories,1014,1,1014
32311,Monitor,Electronics,1545,4,6180
32312,Tablet,Accessories,1960,2,3920
32313,Phone,Electronics,1487,1,1487
32314,Monitor,Electronics,1121,2,2242
32315,Phone,Electronics,236,4,944
32316,Phone,Electronics,1631,1,1631
32317,Tablet,Electronics,1150,2,2300
32318,Tablet,Accessories,1466,2,2932
32319,Tablet,Electronics,887,3,2661
32320,Monitor,Electronics,583,3,1749
32321,Tablet,Accessories,916,3,2748
32322,Monitor,Electronics,628,3,1884
32323,Monitor,Electronics,189,3,567
32324,Tablet,Electronics,147,2,294
32325,Phone,Accessories,1521,2,3042
32326,Phone,Accessories,1001,1,1001
32327,Tablet,Electronics,300,3,900
32328,Laptop,Accessories,706,4,2824
32329,Laptop,Electronics,1095,3,3285
32330,Laptop,Accessories,169,4,676
32331,Laptop,Electronics,1290,2,2580
32332,Tablet,Accessories,799,1,799
32333,Laptop,Electronics,612,4,2448
32334,Monitor,Accessories,675,3,2025
32335,Tablet,Accessories,914,4,3656
32336,Laptop,Electronics,287,3,861
32337,Phone,Electronics,1042,2,2084
32338,Monitor,Accessories,1266,4,5064
32339,Phone,Electronics,1689,3,5067
32340,Phone,Accessories,435,4,1740
32341,Laptop,Electronics,1295,2,2590
32342,Laptop,Electronics,1163,1,1163
32343,Monitor,Accessories,1655,1,1655
32344,Monitor,Accessories,1666,1,1666
32345,Tablet,Accessories,589,3,1767
32346,Tablet,Electronics,1466,1,1466
32347,Monitor,Electronics,1563,2,3126
32348,Tablet,Accessories,213,3,639
32349,Phone,Accessories,376,1,376
32350,Phone,Accessories,317,2,634
32351,Tablet,Electronics,1064,2,2128
32352,Tablet,Accessories,861,2,1722
32353,Monitor,Accessories,1424,2,2848
32354,Tablet,Electronics,1302,3,3906
32355,Tablet,Accessories,1281,2,2562
32356,Laptop,Accessories,939,2,1878
32357,Laptop,Electronics,836,1,836
32358,Laptop,Electronics,355,3,1065
32359,Laptop,Accessories,367,3,1101
32360,Tablet,Accessories,193,3,579
32361,Laptop,Accessories,1853,4,7412
32362,Laptop,Electronics,640,3,1920
32363,Tablet,Electronics,547,1,547
32364,Monitor,Electronics,821,1,821
32365,Tablet,Accessories,1973,4,7892
32366,Monitor,Accessories,131,1,131
32367,Monitor,Electronics,294,3,882
32368,Monitor,Electronics,1089,4,4356
32369,Tablet,Accessories,636,3,1908
32370,Tablet,Accessories,246,4,984
32371,Monitor,Accessories,1227,1,1227
32372,Tablet,Accessories,1600,4,6400
32373,Tablet,Accessories,1324,4,5296
32374,Monitor,Electronics,1679,4,6716
32375,Laptop,Accessories,474,2,948
32376,Laptop,Accessories,1427,3,4281
32377,Laptop,Accessories,944,1,944
32378,Tablet,Accessories,641,3,1923
32379,Tablet,Accessories,697,1,697
32380,Monitor,Electronics,1798,4,7192
32381,Laptop,Electronics,1573,3,4719
32382,Phone,Electronics,1498,1,1498
32383,Tablet,Accessories,1078,2,2156
32384,Phone,Accessories,241,1,241
32385,Laptop,Accessories,1438,2,2876
32386,Monitor,Electronics,1177,4,4708
32387,Laptop,Electronics,668,3,2004
32388,Monitor,Electronics,988,2,1976
32389,Monitor,Electronics,284,2,568
32390,Tablet,Electronics,303,3,909
32391,Monitor,Accessories,944,4,3776
32392,Phone,Electronics,866,3,2598
32393,Tablet,Accessories,529,3,1587
32394,Phone,Electronics,902,1,902
32395,Monitor,Accessories,1088,2,2176
32396,Laptop,Accessories,449,3,1347
32397,Monitor,Electronics,157,3,471
32398,Laptop,Accessories,307,4,1228
32399,Laptop,Electronics,909,4,3636
32400,Monitor,Electronics,1182,1,1182
32401,Laptop,Electronics,1723,2,3446
32402,Phone,Electronics,1383,2,2766
32403,Tablet,Electronics,281,2,562
32404,Phone,Accessories,1844,3,5532
32405,Phone,Electronics,245,1,245
32406,Monitor,Electronics,216,1,216
32407,Phone,Electronics,1542,3,4626
32408,Laptop,Electronics,592,1,592
32409,Phone,Electronics,297,4,1188
32410,Monitor,Accessories,1146,4,4584
32411,Tablet,Accessories,726,4,2904
32412,Tablet,Electronics,1210,3,3630
32413,Monitor,Accessories,1806,1,1806
32414,Laptop,Accessories,1285,2,2570
32415,Monitor,Electronics,152,2,304
32416,Monitor,Electronics,1726,3,5178
32417,Phone,Electronics,1520,2,3040
32418,Phone,Electronics,384,2,768
32419,Tablet,Electronics,443,1,443
32420,Tablet,Electronics,1961,2,3922
32421,Phone,Electronics,338,4,1352
32422,Phone,Accessories,1464,3,4392
32423,Monitor,Electronics,1951,4,7804
32424,Monitor,Electronics,1698,1,1698
32425,Phone,Electronics,292,3,876
32426,Phone,Electronics,966,1,966
32427,Phone,Electronics,1296,4,5184
32428,Tablet,Electronics,371,3,1113
32429,Monitor,Electronics,731,4,2924
32430,Monitor,Electronics,497,4,1988
32431,Laptop,Accessories,216,3,648
32432,Laptop,Accessories,1960,3,5880
32433,Laptop,Electronics,1979,3,5937
32434,Phone,Electronics,1316,4,5264
32435,Laptop,Electronics,1943,1,1943
32436,Laptop,Electronics,1295,3,3885
32437,Phone,Electronics,1755,1,1755
32438,Tablet,Accessories,519,3,1557
32439,Monitor,Electronics,367,4,1468
32440,Phone,Electronics,1552,3,4656
32441,Laptop,Accessories,1507,1,1507
32442,Monitor,Electronics,1440,1,1440
32443,Monitor,Electronics,1893,1,1893
32444,Phone,Electronics,438,2,876
32445,Tablet,Accessories,591,1,591
32446,Monitor,Electronics,1366,2,2732
32447,Tablet,Accessories,682,3,2046
32448,Monitor,Electronics,229,4,916
32449,Monitor,Accessories,949,3,2847
32450,Monitor,Accessories,1056,2,2112
32451,Phone,Electronics,548,2,1096
32452,Laptop,Electronics,1021,4,4084
32453,Laptop,Accessories,1113,1,1113
32454,Monitor,Electronics,752,3,2256
32455,Phone,Accessories,418,2,836
32456,Tablet,Electronics,183,1,183
32457,Laptop,Accessories,1165,4,4660
32458,Tablet,Accessories,424,3,1272
32459,Phone,Electronics,319,1,319
32460,Phone,Electronics,1070,1,1070
32461,Phone,Accessories,1261,4,5044
32462,Monitor,Electronics,1037,2,2074
32463,Monitor,Accessories,798,4,3192
32464,Monitor,Electronics,1331,3,3993
32465,Tablet,Accessories,508,1,508
32466,Tablet,Electronics,279,1,279
32467,Laptop,Accessories,1016,2,2032
32468,Phone,Electronics,1035,3,3105
32469,Monitor,Accessories,336,4,1344
32470,Phone,Accessories,531,4,2124
32471,Laptop,Electronics,132,4,528
32472,Monitor,Accessories,1556,4,6224
32473,Phone,Electronics,1639,4,6556
32474,Monitor,Electronics,916,4,3664
32475,Laptop,Accessories,648,2,1296
32476,Laptop,Accessories,1491,3,4473
32477,Tablet,Electronics,1273,3,3819
32478,Phone,Electronics,325,4,1300
32479,Monitor,Accessories,181,1,181
32480,Laptop,Accessories,615,2,1230
32481,Monitor,Accessories,108,3,324
32482,Laptop,Accessories,1890,4,7560
32483,Phone,Accessories,528,4,2112
32484,Phone,Electronics,521,4,2084
32485,Phone,Electronics,928,3,2784
32486,Monitor,Electronics,1941,1,1941
32487,Tablet,Accessories,229,3,687
32488,Monitor,Electronics,1934,4,7736
32489,Tablet,Accessories,629,4,2516
32490,Monitor,Electronics,1072,2,2144
32491,Monitor,Electronics,1859,2,3718
32492,Laptop,Accessories,1167,4,4668
32493,Phone,Accessories,1957,2,3914
32494,Monitor,Accessories,208,2,416
32495,Tablet,Electronics,1350,1,1350
32496,Laptop,Electronics,1910,3,5730
32497,Monitor,Accessories,285,1,285
32498,Phone,Accessories,1846,4,7384
32499,Tablet,Accessories,1445,2,2890
32500,Phone,Accessories,1598,1,1598
32501,Phone,Electronics,270,4,1080
32502,Monitor,Accessories,226,1,226
32503,Tablet,Electronics,1554,3,4662
32504,Monitor,Electronics,222,4,888
32505,Phone,Accessories,322,1,322
32506,Monitor,Electronics,1228,4,4912
32507,Phone,Electronics,754,1,754
32508,Tablet,Accessories,1724,3,5172
32509,Laptop,Electronics,1352,2,2704
32510,Phone,Electronics,1847,2,3694
32511,Phone,Electronics,1179,4,4716
32512,Phone,Electronics,1751,1,1751
32513,Tablet,Electronics,1192,1,1192
32514,Laptop,Electronics,1473,4,5892
32515,Tablet,Electronics,484,1,484
32516,Tablet,Electronics,1096,3,3288
32517,Laptop,Accessories,1900,2,3800
32518,Laptop,Electronics,1020,2,2040
32519,Phone,Electronics,1450,4,5800
32520,Monitor,Accessories,1991,2,3982
32521,Laptop,Electronics,1090,3,3270
32522,Tablet,Electronics,441,3,1323
32523,Phone,Accessories,1667,3,5001
32524,Monitor,Accessories,353,3,1059
32525,Laptop,Electronics,1455,1,1455
32526,Phone,Accessories,409,2,818
32527,Monitor,Accessories,1197,3,3591
32528,Tablet,Accessories,1363,4,5452
32529,Tablet,Accessories,745,3,2235
32530,Laptop,Accessories,431,3,1293
32531,Monitor,Accessories,750,3,2250
32532,Laptop,Electronics,589,3,1767
32533,Laptop,Electronics,230,3,690
32534,Laptop,Accessories,1512,1,1512
32535,Laptop,Accessories,253,4,1012
32536,Phone,Electronics,1338,4,5352
32537,Phone,Electronics,1708,4,6832
32538,Monitor,Accessories,1432,4,5728
32539,Phone,Accessories,1233,4,4932
32540,Phone,Electronics,1302,2,2604
32541,Tablet,Accessories,1229,4,4916
32542,Tablet,Accessories,1773,2,3546
32543,Laptop,Accessories,1645,4,6580
32544,Tablet,Accessories,288,1,288
32545,Phone,Accessories,1323,1,1323
32546,Monitor,Accessories,745,1,745
32547,Monitor,Accessories,236,1,236
32548,Laptop,Accessories,744,3,2232
32549,Tablet,Electronics,1241,3,3723
32550,Tablet,Accessories,244,4,976
32551,Tablet,Electronics,762,3,2286
32552,Monitor,Electronics,1771,2,3542
32553,Monitor,Electronics,1169,3,3507
32554,Phone,Accessories,826,4,3304
32555,Laptop,Accessories,1996,3,5988
32556,Laptop,Accessories,1233,3,3699
32557,Monitor,Accessories,198,2,396
32558,Tablet,Accessories,1425,1,1425
32559,Phone,Electronics,362,3,1086
32560,Laptop,Accessories,1569,4,6276
32561,Laptop,Electronics,1258,2,2516
32562,Laptop,Electronics,447,3,1341
32563,Phone,Accessories,352,2,704
32564,Monitor,Accessories,1812,3,5436
32565,Monitor,Accessories,1490,3,4470
32566,Phone,Accessories,1443,3,4329
32567,Tablet,Electronics,1593,1,1593
32568,Laptop,Electronics,887,1,887
32569,Phone,Accessories,158,4,632
32570,Laptop,Electronics,378,1,378
32571,Laptop,Electronics,820,2,1640
32572,Phone,Electronics,1187,3,3561
32573,Monitor,Accessories,1118,3,3354
32574,Laptop,Accessories,521,3,1563
32575,Monitor,Accessories,1139,2,2278
32576,Monitor,Electronics,548,1,548
32577,Monitor,Accessories,1967,1,1967
32578,Laptop,Accessories,1972,4,7888
32579,Laptop,Accessories,1013,1,1013
32580,Laptop,Accessories,832,2,1664
32581,Monitor,Electronics,586,4,2344
32582,Tablet,Electronics,246,3,738
32583,Monitor,Electronics,1497,3,4491
32584,Laptop,Accessories,1636,3,4908
32585,Phone,Electronics,147,2,294
32586,Laptop,Accessories,1782,1,1782
32587,Tablet,Electronics,1341,4,5364
32588,Laptop,Accessories,443,3,1329
32589,Phone,Accessories,681,1,681
32590,Laptop,Electronics,376,4,1504
32591,Tablet,Accessories,182,1,182
32592,Monitor,Electronics,1708,2,3416
32593,Tablet,Electronics,415,3,1245
32594,Phone,Accessories,1574,3,4722
32595,Tablet,Accessories,522,2,1044
32596,Monitor,Accessories,1364,1,1364
32597,Monitor,Electronics,1841,2,3682
32598,Phone,Electronics,1099,2,2198
32599,Monitor,Accessories,777,3,2331
32600,Laptop,Electronics,746,1,746
32601,Tablet,Accessories,806,3,2418
32602,Phone,Accessories,1463,2,2926
32603,Laptop,Electronics,1891,4,7564
32604,Phone,Accessories,1014,3,3042
32605,Tablet,Accessories,110,1,110
32606,Phone,Accessories,1093,4,4372
32607,Tablet,Accessories,1530,2,3060
32608,Monitor,Accessories,1408,3,4224
32609,Tablet,Accessories,1099,1,1099
32610,Tablet,Electronics,1325,2,2650
32611,Monitor,Electronics,1698,1,1698
32612,Tablet,Electronics,532,1,532
32613,Monitor,Electronics,1594,1,1594
32614,Laptop,Accessories,846,4,3384
32615,Phone,Accessories,1105,1,1105
32616,Tablet,Accessories,543,2,1086
32617,Monitor,Electronics,1327,4,5308
32618,Monitor,Accessories,603,1,603
32619,Tablet,Electronics,660,2,1320
32620,Monitor,Accessories,1391,2,2782
32621,Monitor,Accessories,917,2,1834
32622,Tablet,Electronics,775,2,1550
32623,Monitor,Accessories,710,3,2130
32624,Tablet,Accessories,1851,2,3702
32625,Tablet,Accessories,638,2,1276
32626,Tablet,Accessories,1604,2,3208
32627,Tablet,Electronics,283,3,849
32628,Laptop,Accessories,1889,2,3778
32629,Phone,Accessories,1603,2,3206
32630,Phone,Electronics,381,1,381
32631,Monitor,Accessories,1336,3,4008
32632,Laptop,Electronics,1317,4,5268
32633,Monitor,Electronics,285,4,1140
32634,Monitor,Electronics,364,2,728
32635,Phone,Accessories,1434,1,1434
32636,Tablet,Electronics,1516,1,1516
32637,Tablet,Electronics,1560,3,4680
32638,Monitor,Electronics,966,4,3864
32639,Tablet,Electronics,700,4,2800
32640,Tablet,Accessories,1031,3,3093
32641,Laptop,Electronics,783,2,1566
32642,Monitor,Electronics,1130,3,3390
32643,Phone,Accessories,103,2,206
32644,Laptop,Accessories,465,1,465
32645,Laptop,Electronics,1082,1,1082
32646,Monitor,Accessories,741,3,2223
32647,Tablet,Electronics,118,1,118
32648,Phone,Accessories,368,2,736
32649,Monitor,Electronics,1894,2,3788
32650,Laptop,Electronics,1554,1,1554
32651,Phone,Accessories,229,2,458
32652,Phone,Electronics,665,4,2660
32653,Monitor,Accessories,1994,1,1994
32654,Tablet,Electronics,1079,3,3237
32655,Phone,Electronics,1221,2,2442
32656,Laptop,Accessories,1134,3,3402
32657,Monitor,Electronics,272,4,1088
32658,Monitor,Accessories,1537,3,4611
32659,Phone,Accessories,274,4,1096
32660,Monitor,Accessories,823,3,2469
32661,Tablet,Accessories,1786,3,5358
32662,Phone,Accessories,111,2,222
32663,Laptop,Electronics,135,3,405
32664,Tablet,Accessories,489,3,1467
32665,Tablet,Accessories,1741,3,5223
32666,Phone,Electronics,125,2,250
32667,Monitor,Accessories,861,2,1722
32668,Tablet,Electronics,1843,3,5529
32669,Phone,Electronics,1564,4,6256
32670,Tablet,Accessories,125,3,375
32671,Tablet,Electronics,1538,3,4614
32672,Tablet,Electronics,543,3,1629
32673,Phone,Electronics,1909,3,5727
32674,Tablet,Electronics,742,3,2226
32675,Phone,Accessories,1222,1,1222
32676,Tablet,Electronics,372,1,372
32677,Tablet,Accessories,733,3,2199
32678,Tablet,Electronics,1267,3,3801
32679,Monitor,Electronics,853,4,3412
32680,Laptop,Accessories,183,4,732
32681,Laptop,Electronics,1768,1,1768
32682,Phone,Accessories,1996,4,7984
32683,Phone,Electronics,1956,2,3912
32684,Tablet,Accessories,819,2,1638
32685,Tablet,Electronics,673,2,1346
32686,Phone,Electronics,1414,1,1414
32687,Tablet,Electronics,1295,3,3885
32688,Tablet,Electronics,1160,3,3480
32689,Tablet,Electronics,740,4,2960
32690,Tablet,Electronics,1182,1,1182
32691,Laptop,Electronics,1980,3,5940
32692,Monitor,Electronics,1701,1,1701
32693,Monitor,Accessories,776,1,776
32694,Laptop,Accessories,329,3,987
32695,Phone,Accessories,504,3,1512
32696,Phone,Accessories,1890,1,1890
32697,Phone,Accessories,132,3,396
32698,Tablet,Accessories,365,2,730
32699,Laptop,Accessories,1242,4,4968
32700,Phone,Electronics,1149,4,4596
32701,Laptop,Accessories,1328,3,3984
32702,Tablet,Electronics,1008,2,2016
32703,Phone,Accessories,1830,4,7320
32704,Tablet,Accessories,740,3,2220
32705,Laptop,Electronics,796,1,796
32706,Phone,Accessories,1554,1,1554
32707,Laptop,Accessories,999,2,1998
32708,Phone,Accessories,1778,3,5334
32709,Phone,Electronics,1710,1,1710
32710,Monitor,Accessories,374,1,374
32711,Tablet,Electronics,289,3,867
32712,Monitor,Accessories,1084,2,2168
32713,Laptop,Electronics,493,4,1972
32714,Laptop,Accessories,1246,3,3738
32715,Phone,Electronics,1422,2,2844
32716,Monitor,Accessories,1953,2,3906
32717,Phone,Accessories,1410,2,2820
32718,Laptop,Accessories,742,4,2968
32719,Tablet,Electronics,1963,1,1963
32720,Tablet,Electronics,350,1,350
32721,Phone,Accessories,1147,2,2294
32722,Phone,Accessories,1239,3,3717
32723,Laptop,Accessories,1237,2,2474
32724,Monitor,Electronics,1975,2,3950
32725,Monitor,Electronics,1697,3,5091
32726,Phone,Accessories,1237,1,1237
32727,Phone,Accessories,1734,4,6936
32728,Laptop,Accessories,1083,1,1083
32729,Monitor,Accessories,1562,4,6248
32730,Tablet,Electronics,1462,1,1462
32731,Phone,Electronics,1683,2,3366
32732,Phone,Electronics,1336,2,2672
32733,Laptop,Electronics,247,2,494
32734,Laptop,Electronics,1721,4,6884
32735,Monitor,Accessories,354,1,354
32736,Phone,Accessories,413,4,1652
32737,Laptop,Electronics,1729,1,1729
32738,Phone,Electronics,1174,1,1174
32739,Tablet,Accessories,851,4,3404
32740,Laptop,Electronics,607,3,1821
32741,Monitor,Electronics,1119,3,3357
32742,Tablet,Accessories,1194,2,2388
32743,Laptop,Electronics,1894,4,7576
32744,Tablet,Electronics,1107,4,4428
32745,Tablet,Accessories,1077,4,4308
32746,Tablet,Electronics,1559,1,1559
32747,Laptop,Electronics,1284,2,2568
32748,Laptop,Electronics,1328,2,2656
32749,Laptop,Electronics,1149,1,1149
32750,Tablet,Electronics,1031,2,2062
32751,Laptop,Electronics,117,2,234
32752,Laptop,Accessories,1629,2,3258
32753,Phone,Accessories,1827,4,7308
32754,Tablet,Electronics,1785,1,1785
32755,Monitor,Accessories,583,3,1749
32756,Monitor,Electronics,1170,3,3510
32757,Laptop,Electronics,1849,2,3698
32758,Monitor,Electronics,933,2,1866
32759,Laptop,Accessories,1534,3,4602
32760,Monitor,Electronics,512,3,1536
32761,Monitor,Electronics,339,1,339
32762,Monitor,Accessories,1836,4,7344
32763,Phone,Accessories,1117,1,1117
32764,Tablet,Electronics,752,1,752
32765,Phone,Accessories,1725,3,5175
32766,Laptop,Electronics,943,3,2829
32767,Tablet,Accessories,221,1,221
32768,Tablet,Accessories,1328,3,3984
32769,Phone,Electronics,386,2,772
32770,Phone,Accessories,1149,3,3447
32771,Tablet,Electronics,1295,1,1295
32772,Tablet,Electronics,1593,2,3186
32773,Laptop,Accessories,571,4,2284
32774,Tablet,Accessories,474,2,948
32775,Phone,Electronics,1136,1,1136
32776,Monitor,Electronics,418,3,1254
32777,Phone,Electronics,1019,4,4076
32778,Monitor,Accessories,1279,3,3837
32779,Laptop,Accessories,1676,3,5028
32780,Tablet,Accessories,1838,1,1838
32781,Tablet,Accessories,386,3,1158
32782,Monitor,Electronics,533,1,533
32783,Phone,Electronics,468,2,936
32784,Phone,Accessories,780,4,3120
32785,Monitor,Electronics,878,3,2634
32786,Tablet,Accessories,248,2,496
32787,Tablet,Electronics,1539,4,6156
32788,Monitor,Accessories,1713,4,6852
32789,Phone,Electronics,1646,1,1646
32790,Laptop,Accessories,1679,1,1679
32791,Laptop,Accessories,1687,2,3374
32792,Monitor,Electronics,1229,4,4916
32793,Phone,Accessories,1825,2,3650
32794,Tablet,Accessories,327,4,1308
32795,Tablet,Accessories,1427,1,1427
32796,Phone,Accessories,1883,2,3766
32797,Laptop,Electronics,1258,2,2516
32798,Phone,Electronics,1545,4,6180
32799,Tablet,Accessories,1489,2,2978
32800,Phone,Electronics,1859,4,7436
32801,Monitor,Accessories,1546,2,3092
32802,Laptop,Electronics,1725,4,6900
32803,Laptop,Accessories,1499,2,2998
32804,Monitor,Electronics,1464,1,1464
32805,Monitor,Accessories,278,3,834
32806,Phone,Electronics,815,4,3260
32807,Monitor,Electronics,548,3,1644
32808,Tablet,Accessories,1610,4,6440
32809,Monitor,Accessories,236,1,236
32810,Phone,Electronics,1203,3,3609
32811,Phone,Electronics,213,4,852
32812,Monitor,Accessories,571,2,1142
32813,Phone,Accessories,891,1,891
32814,Tablet,Accessories,1354,1,1354
32815,Monitor,Electronics,1658,3,4974
32816,Phone,Accessories,1419,1,1419
32817,Tablet,Electronics,789,3,2367
32818,Phone,Accessories,228,3,684
32819,Laptop,Electronics,816,3,2448
32820,Monitor,Electronics,115,2,230
32821,Laptop,Accessories,1106,4,4424
32822,Laptop,Accessories,1029,1,1029
32823,Monitor,Accessories,417,3,1251
32824,Monitor,Electronics,191,4,764
32825,Tablet,Accessories,1870,3,5610
32826,Tablet,Accessories,1871,2,3742
32827,Phone,Accessories,616,3,1848
32828,Phone,Electronics,1228,1,1228
32829,Tablet,Electronics,929,3,2787
32830,Monitor,Accessories,750,2,1500
32831,Phone,Accessories,541,3,1623
32832,Monitor,Accessories,347,1,347
32833,Tablet,Accessories,1781,2,3562
32834,Monitor,Accessories,1231,4,4924
32835,Tablet,Electronics,1657,4,6628
32836,Phone,Electronics,292,2,584
32837,Phone,Electronics,1654,4,6616
32838,Phone,Accessories,1110,1,1110
32839,Phone,Electronics,737,1,737
32840,Tablet,Electronics,1804,4,7216
32841,Tablet,Accessories,862,4,3448
32842,Monitor,Electronics,1988,2,3976
32843,Laptop,Accessories,829,1,829
32844,Phone,Accessories,1360,1,1360
32845,Phone,Electronics,672,4,2688
32846,Tablet,Electronics,826,3,2478
32847,Laptop,Accessories,1971,2,3942
32848,Tablet,Electronics,1655,2,3310
32849,Tablet,Electronics,476,3,1428
32850,Monitor,Electronics,1933,3,5799
32851,Phone,Accessories,1114,1,1114
32852,Laptop,Electronics,1500,3,4500
32853,Monitor,Accessories,1008,4,4032
32854,Phone,Electronics,1615,2,3230
32855,Monitor,Electronics,186,4,744
32856,Laptop,Electronics,1045,1,1045
32857,Monitor,Accessories,727,3,2181
32858,Monitor,Accessories,518,4,2072
32859,Tablet,Electronics,437,4,1748
32860,Monitor,Accessories,994,4,3976
32861,Laptop,Electronics,1862,4,7448
32862,Tablet,Electronics,1459,1,1459
32863,Laptop,Accessories,1018,2,2036
32864,Monitor,Accessories,1253,4,5012
32865,Laptop,Accessories,1229,1,1229
32866,Phone,Accessories,578,2,1156
32867,Laptop,Accessories,997,2,1994
32868,Tablet,Electronics,955,1,955
32869,Laptop,Electronics,1398,3,4194
32870,Tablet,Accessories,1096,2,2192
32871,Monitor,Accessories,375,4,1500
32872,Laptop,Accessories,1017,4,4068
32873,Tablet,Accessories,361,2,722
32874,Monitor,Accessories,1872,4,7488
32875,Tablet,Electronics,1818,4,7272
32876,Tablet,Accessories,1513,1,1513
32877,Tablet,Electronics,1662,2,3324
32878,Laptop,Accessories,688,3,2064
32879,Monitor,Accessories,1717,1,1717
32880,Tablet,Electronics,302,4,1208
32881,Phone,Accessories,965,2,1930
32882,Monitor,Electronics,695,2,1390
32883,Tablet,Accessories,999,1,999
32884,Monitor,Accessories,364,1,364
32885,Phone,Electronics,708,1,708
32886,Phone,Electronics,934,4,3736
32887,Laptop,Electronics,1218,1,1218
32888,Tablet,Accessories,920,4,3680
32889,Phone,Electronics,1742,2,3484
32890,Monitor,Electronics,1350,3,4050
32891,Tablet,Electronics,449,3,1347
32892,Tablet,Accessories,1911,2,3822
32893,Phone,Electronics,400,1,400
32894,Monitor,Electronics,563,2,1126
32895,Laptop,Accessories,485,3,1455
32896,Phone,Accessories,150,1,150
32897,Monitor,Electronics,1976,3,5928
32898,Phone,Accessories,1439,1,1439
32899,Tablet,Accessories,696,4,2784
32900,Tablet,Electronics,1781,2,3562
32901,Monitor,Electronics,1822,1,1822
32902,Phone,Electronics,1746,2,3492
32903,Laptop,Accessories,1489,1,1489
32904,Tablet,Accessories,317,4,1268
32905,Phone,Accessories,289,4,1156
32906,Phone,Electronics,640,3,1920
32907,Phone,Accessories,1694,4,6776
32908,Laptop,Accessories,701,1,701
32909,Phone,Accessories,1240,2,2480
32910,Phone,Accessories,1373,3,4119
32911,Monitor,Accessories,1448,3,4344
32912,Phone,Electronics,665,1,665
32913,Phone,Accessories,1202,4,4808
32914,Laptop,Electronics,1621,4,6484
32915,Phone,Electronics,743,3,2229
32916,Tablet,Accessories,1305,1,1305
32917,Laptop,Accessories,1046,4,4184
32918,Laptop,Electronics,299,3,897
